,ID,Phase,Mode,Runtime,Elapsed_Time
119,c4b17930-c4df-4c4d-acf9-468c5036c336,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|18|14|21|22|20|23|15|17|19|,fast,0.116,0.116
120,9a56d0c9-d802-40f0-a58c-917cc587f5b4,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|16|20|21|15|23|17|18|19|14|,fast,0.117,0.117
121,0a676a2d-e738-4e1f-a4fe-344e5075bc2f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|16|20|14|15|21|22|23|17|18|,fast,0.116,0.116
122,13398163-ebf9-46be-89f2-27fdbb2c807e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|14|20|19|17|23|18|16|15|22|,fast,0.117,0.117
123,878201ea-555b-4fcc-859c-52cccd847216,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|22|23|14|16|20|21|17|19|15|,fast,0.116,0.116
124,166522ab-728c-46a6-b71b-cf177576d8ed,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|14|19|18|20|17|16|21|15|23|,fast,0.116,0.116
125,bffd7080-674a-41de-8d97-af0edc482955,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|18|15|19|21|22|23|20|16|17|,fast,0.118,0.118
126,f672dccb-8836-4836-8e69-b5d25cb0fbb7,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|17|22|20|16|14|15|21|18|19|,fast,0.117,0.117
127,8d5fd96e-977d-4634-bc6c-a15cd7a21631,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|19|23|15|18|21|20|17|16|22|,fast,0.118,0.118
128,a3a934d4-7a91-448f-89fc-a0b8e8775e77,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|22|20|17|18|23|19|15|21|14|,fast,0.118,0.118
129,4e0557ee-61c3-4e1d-b944-86faa0b7b31c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|23|15|21|14|16|18|19|22|17|,fast,0.117,0.117
130,e15ef417-c493-476a-a294-dc1ecde2eece,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|23|21|16|19|15|18|20|14|17|,fast,0.118,0.118
131,070eb5f2-2993-4be0-9434-584f0ba38b91,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|20|14|23|18|21|22|17|19|15|,fast,0.116,0.116
132,55ad68f3-4023-48ca-a38a-f54383f104fe,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|15|18|19|14|20|23|21|22|16|,fast,0.118,0.118
133,e1173658-819f-4b7d-ad6e-f34dd4decdbb,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|15|19|21|20|23|22|18|16|14|,fast,0.118,0.118
134,2f8defe9-aeec-46f3-92c3-e2501d236eb1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|21|15|16|14|17|23|20|19|22|,fast,0.118,0.118
135,578732a8-3f2d-4651-ac01-37a7d62d2a58,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|17|23|14|22|16|20|18|19|21|,fast,0.118,0.118
136,33114f20-3461-4853-bb11-66c6aa02b039,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|23|18|19|20|14|16|17|22|21|,fast,0.117,0.117
137,31bf8fae-acc7-42ff-aa36-21fa57e9392e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|21|20|16|14|17|18|23|22|15|,fast,0.118,0.118
138,e950c9a1-b334-4c01-aa9d-8d870befad31,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|22|21|15|20|14|23|17|16|18|,fast,0.117,0.117
139,7cebad63-995c-4d87-b305-9455954acf0f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|18|17|23|21|22|20|16|19|14|,fast,0.118,0.118
140,016a0ae2-8274-4b13-8e67-1540ed9bdd76,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|18|15|14|21|20|23|19|17|22|,fast,0.118,0.118
141,0f856a58-bf1d-4313-a43f-e2c731c301e2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|21|17|16|22|18|20|19|14|15|,fast,0.118,0.118
142,4f934f62-b6d2-4618-816f-4497587fbf09,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|16|18|22|15|19|21|14|20|17|,fast,0.117,0.117
143,ded7fa79-ff69-4139-9529-1b56fec70c68,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|16|20|15|23|17|18|14|22|21|,fast,0.118,0.118
144,4e0fb746-25a1-42a7-867c-5ed4640c0c4d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|21|17|23|20|15|22|16|19|18|,fast,0.117,0.117
145,5d81d31c-6040-42b9-9cd1-63f702679e1c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|19|14|15|20|18|21|16|22|23|,fast,0.117,0.117
146,a47d2be5-91ff-4a3e-8052-c3df562cf82b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|20|17|21|23|16|18|19|15|22|,fast,0.118,0.118
147,8d0bf652-83b9-4092-a51c-226b28d1565f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|18|21|17|15|14|23|19|20|16|,fast,0.117,0.117
148,476c5a9d-d577-4f65-b9a5-79a5d8984f0e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|22|16|14|21|17|18|23|20|15|,fast,0.117,0.117
149,b8db006e-033e-4da8-ab9a-26da0224b96c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|22|17|14|23|18|16|15|20|19|,fast,0.117,0.117
150,86ad924a-5f54-49e8-8e08-9a124708f0df,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|17|21|20|16|18|22|15|19|14|,fast,0.117,0.117
151,df2471a2-bb1f-4384-968f-25d0bf714e7c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|20|22|21|14|15|17|16|18|19|,fast,0.118,0.118
152,df1a6e4f-7441-45dc-8604-0b9de1486ee7,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|23|19|18|17|15|22|20|21|16|,fast,0.117,0.117
153,c4e3d265-9fe3-4268-9115-de6bb4735043,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|14|23|22|21|16|17|15|18|19|,fast,0.118,0.118
154,3c01dd0a-0b66-4a50-a7a7-b0edc7a7489c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|17|23|18|20|16|21|15|22|14|,fast,0.118,0.118
